ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0043666	GO:0043666	regulation of phosphoprotein phosphatase activity	5/899	113/17913	0.67569221349545	0.927794242982117	0.845617232750411	PPP1R14B/PPP1R14D/PPP1R35/IGFBP3/PPP2R2C	5
GO:0071482	GO:0071482	cellular response to light stimulus	5/899	113/17913	0.67569221349545	0.927794242982117	0.845617232750411	AURKB/PBK/CHEK1/CDC25A/H2AW	5
GO:0002708	GO:0002708	positive regulation of lymphocyte mediated immunity	4/899	91/17913	0.676194710782384	0.927794242982117	0.845617232750411	HSPD1/FOXP3/ZP3/IL23A	4
GO:0048738	GO:0048738	cardiac muscle tissue development	10/899	221/17913	0.676465173198486	0.927794242982117	0.845617232750411	CCNB1/KAT2A/PAK1/CDK1/GREM1/COL11A1/MESP1/DSP/DSG2/AGT	10
GO:0090263	GO:0090263	positive regulation of canonical Wnt signaling pathway	6/899	135/17913	0.676797798086029	0.927794242982117	0.845617232750411	LGR4/ASPM/SOX4/COL1A1/CDH3/EGF	6
GO:0050678	GO:0050678	regulation of epithelial cell proliferation	17/899	369/17913	0.677016013468577	0.927794242982117	0.845617232750411	NME1/IQGAP3/UHRF1/MDK/SIX4/MARVELD3/XDH/MMP12/CEACAM1/PLXNB3/SULF1/SIX1/CDH3/SGPP2/SFN/TWIST1/SERPINB5	17
GO:0006309	GO:0006309	apoptotic DNA fragmentation	1/899	22/17913	0.678084351492874	0.927794242982117	0.845617232750411	H1-0	1
GO:0007398	GO:0007398	ectoderm development	1/899	22/17913	0.678084351492874	0.927794242982117	0.845617232750411	GRHL3	1
GO:0008299	GO:0008299	isoprenoid biosynthetic process	1/899	22/17913	0.678084351492874	0.927794242982117	0.845617232750411	CRABP2	1
GO:0009595	GO:0009595	detection of biotic stimulus	1/899	22/17913	0.678084351492874	0.927794242982117	0.845617232750411	PGLYRP4	1
GO:0010528	GO:0010528	regulation of transposition	1/899	22/17913	0.678084351492874	0.927794242982117	0.845617232750411	APOBEC3B	1
GO:0010529	GO:0010529	negative regulation of transposition	1/899	22/17913	0.678084351492874	0.927794242982117	0.845617232750411	APOBEC3B	1
GO:0010842	GO:0010842	retina layer formation	1/899	22/17913	0.678084351492874	0.927794242982117	0.845617232750411	TFAP2A	1
GO:0015740	GO:0015740	C4-dicarboxylate transport	1/899	22/17913	0.678084351492874	0.927794242982117	0.845617232750411	SLC25A10	1
GO:0019430	GO:0019430	removal of superoxide radicals	1/899	22/17913	0.678084351492874	0.927794242982117	0.845617232750411	NQO1	1
GO:0032366	GO:0032366	intracellular sterol transport	1/899	22/17913	0.678084351492874	0.927794242982117	0.845617232750411	SYT7	1
GO:0032367	GO:0032367	intracellular cholesterol transport	1/899	22/17913	0.678084351492874	0.927794242982117	0.845617232750411	SYT7	1
GO:0032594	GO:0032594	protein transport within lipid bilayer	1/899	22/17913	0.678084351492874	0.927794242982117	0.845617232750411	CD24	1
GO:0033233	GO:0033233	regulation of protein sumoylation	1/899	22/17913	0.678084351492874	0.927794242982117	0.845617232750411	GNL3	1
GO:0034243	GO:0034243	regulation of transcription elongation from RNA polymerase II promoter	1/899	22/17913	0.678084351492874	0.927794242982117	0.845617232750411	EZH2	1
GO:0035584	GO:0035584	calcium-mediated signaling using intracellular calcium source	1/899	22/17913	0.678084351492874	0.927794242982117	0.845617232750411	CCL20	1
GO:0035813	GO:0035813	regulation of renal sodium excretion	1/899	22/17913	0.678084351492874	0.927794242982117	0.845617232750411	AGT	1
GO:0036010	GO:0036010	protein localization to endosome	1/899	22/17913	0.678084351492874	0.927794242982117	0.845617232750411	EGF	1
GO:0036119	GO:0036119	response to platelet-derived growth factor	1/899	22/17913	0.678084351492874	0.927794242982117	0.845617232750411	CCNA2	1
GO:0043496	GO:0043496	regulation of protein homodimerization activity	1/899	22/17913	0.678084351492874	0.927794242982117	0.845617232750411	TRAF4	1
GO:0045649	GO:0045649	regulation of macrophage differentiation	1/899	22/17913	0.678084351492874	0.927794242982117	0.845617232750411	INHA	1
GO:0045943	GO:0045943	positive regulation of transcription by RNA polymerase I	1/899	22/17913	0.678084351492874	0.927794242982117	0.845617232750411	DDX11	1
GO:0046835	GO:0046835	carbohydrate phosphorylation	1/899	22/17913	0.678084351492874	0.927794242982117	0.845617232750411	HKDC1	1
GO:0048103	GO:0048103	somatic stem cell division	1/899	22/17913	0.678084351492874	0.927794242982117	0.845617232750411	ASPM	1
GO:0048305	GO:0048305	immunoglobulin secretion	1/899	22/17913	0.678084351492874	0.927794242982117	0.845617232750411	GPI	1
GO:0048714	GO:0048714	positive regulation of oligodendrocyte differentiation	1/899	22/17913	0.678084351492874	0.927794242982117	0.845617232750411	MDK	1
GO:0048799	GO:0048799	animal organ maturation	1/899	22/17913	0.678084351492874	0.927794242982117	0.845617232750411	GREM1	1
GO:0051195	GO:0051195	negative regulation of cofactor metabolic process	1/899	22/17913	0.678084351492874	0.927794242982117	0.845617232750411	MMP3	1
GO:0051350	GO:0051350	negative regulation of lyase activity	1/899	22/17913	0.678084351492874	0.927794242982117	0.845617232750411	GPR87	1
GO:0060390	GO:0060390	regulation of SMAD protein signal transduction	1/899	22/17913	0.678084351492874	0.927794242982117	0.845617232750411	CILP	1
GO:0071985	GO:0071985	multivesicular body sorting pathway	1/899	22/17913	0.678084351492874	0.927794242982117	0.845617232750411	LAPTM4B	1
GO:0097205	GO:0097205	renal filtration	1/899	22/17913	0.678084351492874	0.927794242982117	0.845617232750411	SULF1	1
GO:1900273	GO:1900273	positive regulation of long-term synaptic potentiation	1/899	22/17913	0.678084351492874	0.927794242982117	0.845617232750411	EPHB2	1
GO:1901522	GO:1901522	positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus	1/899	22/17913	0.678084351492874	0.927794242982117	0.845617232750411	RUNX2	1
GO:1903306	GO:1903306	negative regulation of regulated secretory pathway	1/899	22/17913	0.678084351492874	0.927794242982117	0.845617232750411	CEACAM1	1
GO:2000773	GO:2000773	negative regulation of cellular senescence	1/899	22/17913	0.678084351492874	0.927794242982117	0.845617232750411	TWIST1	1
GO:2001032	GO:2001032	regulation of double-strand break repair via nonhomologous end joining	1/899	22/17913	0.678084351492874	0.927794242982117	0.845617232750411	AUNIP	1
GO:0006111	GO:0006111	regulation of gluconeogenesis	2/899	46/17913	0.67921938333688	0.927794242982117	0.845617232750411	KAT2A/NLN	2
GO:0006984	GO:0006984	ER-nucleus signaling pathway	2/899	46/17913	0.67921938333688	0.927794242982117	0.845617232750411	ASNS/AGR2	2
GO:0021517	GO:0021517	ventral spinal cord development	2/899	46/17913	0.67921938333688	0.927794242982117	0.845617232750411	SOX4/HOXC10	2
GO:0032480	GO:0032480	negative regulation of type I interferon production	2/899	46/17913	0.67921938333688	0.927794242982117	0.845617232750411	TRAIP/IKBKE	2
GO:0043038	GO:0043038	amino acid activation	2/899	46/17913	0.67921938333688	0.927794242982117	0.845617232750411	VARS1/DARS2	2
GO:0055078	GO:0055078	sodium ion homeostasis	2/899	46/17913	0.67921938333688	0.927794242982117	0.845617232750411	UPK3A/AGT	2
GO:0070534	GO:0070534	protein K63-linked ubiquitination	2/899	46/17913	0.67921938333688	0.927794242982117	0.845617232750411	UBE2T/UBE2S	2
GO:1900087	GO:1900087	positive regulation of G1/S transition of mitotic cell cycle	2/899	46/17913	0.67921938333688	0.927794242982117	0.845617232750411	CDC6/CCNE1	2
GO:1904738	GO:1904738	vascular associated smooth muscle cell migration	2/899	46/17913	0.67921938333688	0.927794242982117	0.845617232750411	PAK1/AGT	2
GO:1904752	GO:1904752	regulation of vascular associated smooth muscle cell migration	2/899	46/17913	0.67921938333688	0.927794242982117	0.845617232750411	PAK1/AGT	2
GO:1990089	GO:1990089	response to nerve growth factor	2/899	46/17913	0.67921938333688	0.927794242982117	0.845617232750411	KAT2A/E2F1	2
GO:0006353	GO:0006353	DNA-templated transcription, termination	3/899	69/17913	0.679834396877067	0.927794242982117	0.845617232750411	POLR2H/SNRPE/CSTF2	3
GO:0031110	GO:0031110	regulation of microtubule polymerization or depolymerization	3/899	69/17913	0.679834396877067	0.927794242982117	0.845617232750411	SKA3/PAK1/SKA1	3
GO:0033077	GO:0033077	T cell differentiation in thymus	3/899	69/17913	0.679834396877067	0.927794242982117	0.845617232750411	FOXP3/ADAM8/CARD11	3
GO:0050795	GO:0050795	regulation of behavior	3/899	69/17913	0.679834396877067	0.927794242982117	0.845617232750411	MDK/NMU/STRA6	3
GO:0051155	GO:0051155	positive regulation of striated muscle cell differentiation	3/899	69/17913	0.679834396877067	0.927794242982117	0.845617232750411	KAT2A/GREM1/MESP1	3
GO:0051865	GO:0051865	protein autoubiquitination	3/899	69/17913	0.679834396877067	0.927794242982117	0.845617232750411	UBE2T/UHRF1/RNF183	3
GO:0070509	GO:0070509	calcium ion import	3/899	69/17913	0.679834396877067	0.927794242982117	0.845617232750411	SPINK1/EGF/MS4A1	3
GO:1901264	GO:1901264	carbohydrate derivative transport	3/899	69/17913	0.679834396877067	0.927794242982117	0.845617232750411	SLC50A1/SLC29A4/AGR2	3
GO:0071383	GO:0071383	cellular response to steroid hormone stimulus	11/899	243/17913	0.6801878472943	0.928015637593264	0.845819017898184	TFAP4/GJB2/CCNE1/PAK1/HNF4G/FHL2/FBXO32/SRD5A1/DNMT3B/EIF4EBP1/FOXA1	11
GO:0043409	GO:0043409	negative regulation of MAPK cascade	8/899	179/17913	0.681348891444677	0.92927075428628	0.846962965829264	CBLC/FOXM1/PBK/MARVELD3/EPHB2/UCHL1/DUSP9/DUSP4	8
GO:0072507	GO:0072507	divalent inorganic cation homeostasis	19/899	412/17913	0.68149075097978	0.92927075428628	0.846962965829264	ERO1A/P2RY6/CYP27B1/CXCL13/NMU/THY1/TNFSF11/CD19/GPR35/GRIN2D/CEMIP/TRPM8/CD24/EDN2/AGT/MS4A1/CCL19/SAA1/CALCA	19
GO:0051193	GO:0051193	regulation of cofactor metabolic process	5/899	114/17913	0.683198029149312	0.931337088612813	0.848846279859672	PDK1/NUP155/SLC7A11/NOXA1/MMP3	5
GO:0002706	GO:0002706	regulation of lymphocyte mediated immunity	6/899	136/17913	0.683680288804894	0.931732783367074	0.849206926959655	HSPD1/FOXP3/CEACAM1/ZP3/IL23A/IL20RB	6
GO:2001234	GO:2001234	negative regulation of apoptotic signaling pathway	10/899	223/17913	0.687285084916401	0.933050337168999	0.850407781791867	TRAP1/PPIF/FIGNL1/ENO1/HYOU1/MMP9/MIF/GCLC/FGB/MAGEA3	10
GO:0007200	GO:0007200	phospholipase C-activating G protein-coupled receptor signaling pathway	3/899	70/17913	0.689264578509497	0.933050337168999	0.850407781791867	P2RY6/AGT/CALCA	3
GO:0050871	GO:0050871	positive regulation of B cell activation	3/899	70/17913	0.689264578509497	0.933050337168999	0.850407781791867	CARD11/MIF/CD27	3
GO:0098876	GO:0098876	vesicle-mediated transport to the plasma membrane	3/899	70/17913	0.689264578509497	0.933050337168999	0.850407781791867	RAB26/KRT18/STEAP2	3
GO:0050804	GO:0050804	modulation of chemical synaptic transmission	18/899	393/17913	0.689503134586042	0.933050337168999	0.850407781791867	CDC20/KAT2A/STX1A/RAB26/SYT7/ITPKA/NSMF/CHRNA5/EPHB2/SYT12/DBN1/SLC7A11/APBA2/GRIN2D/TUBB2B/ACHE/PFN2/AGT	18
GO:1903531	GO:1903531	negative regulation of secretion by cell	9/899	202/17913	0.689842285708776	0.933050337168999	0.850407781791867	LGR4/TNFRSF21/FOXP3/CEACAM1/IDH2/BMP8A/SRCIN1/IL36RN/INHA	9
GO:0009063	GO:0009063	cellular amino acid catabolic process	5/899	115/17913	0.69058607584941	0.933050337168999	0.850407781791867	GPT2/PPAT/IL4I1/HGD/HAL	5
GO:0006576	GO:0006576	cellular biogenic amine metabolic process	2/899	47/17913	0.690651074566243	0.933050337168999	0.850407781791867	AGMAT/SMOX	2
GO:0008542	GO:0008542	visual learning	2/899	47/17913	0.690651074566243	0.933050337168999	0.850407781791867	B4GALT2/SLC7A11	2
GO:0033059	GO:0033059	cellular pigmentation	2/899	47/17913	0.690651074566243	0.933050337168999	0.850407781791867	MYO7A/CDH3	2
GO:0042059	GO:0042059	negative regulation of epidermal growth factor receptor signaling pathway	2/899	47/17913	0.690651074566243	0.933050337168999	0.850407781791867	CBLC/EGF	2
GO:0042743	GO:0042743	hydrogen peroxide metabolic process	2/899	47/17913	0.690651074566243	0.933050337168999	0.850407781791867	NOXA1/MMP3	2
GO:0048512	GO:0048512	circadian behavior	2/899	47/17913	0.690651074566243	0.933050337168999	0.850407781791867	NMU/SRD5A1	2
GO:0060042	GO:0060042	retina morphogenesis in camera-type eye	2/899	47/17913	0.690651074566243	0.933050337168999	0.850407781791867	TFAP2A/THY1	2
GO:0061383	GO:0061383	trabecula morphogenesis	2/899	47/17913	0.690651074566243	0.933050337168999	0.850407781791867	COL1A1/GREM1	2
GO:0120163	GO:0120163	negative regulation of cold-induced thermogenesis	2/899	47/17913	0.690651074566243	0.933050337168999	0.850407781791867	LGR4/HOXC10	2
GO:0050851	GO:0050851	antigen receptor-mediated signaling pathway	10/899	224/17913	0.692612020887545	0.933050337168999	0.850407781791867	TNFRSF21/PAK1/FOXP3/KCNN4/CEACAM1/THY1/CARD11/CD79A/CD19/MS4A1	10
GO:0006835	GO:0006835	dicarboxylic acid transport	4/899	93/17913	0.692675508365878	0.933050337168999	0.850407781791867	SLC25A10/STX1A/SLC26A6/SLC7A11	4
GO:0099177	GO:0099177	regulation of trans-synaptic signaling	18/899	394/17913	0.693552005619322	0.933050337168999	0.850407781791867	CDC20/KAT2A/STX1A/RAB26/SYT7/ITPKA/NSMF/CHRNA5/EPHB2/SYT12/DBN1/SLC7A11/APBA2/GRIN2D/TUBB2B/ACHE/PFN2/AGT	18
GO:0001919	GO:0001919	regulation of receptor recycling	1/899	23/17913	0.694260203485938	0.933050337168999	0.850407781791867	ACHE	1
GO:0006063	GO:0006063	uronic acid metabolic process	1/899	23/17913	0.694260203485938	0.933050337168999	0.850407781791867	SORD	1
GO:0006297	GO:0006297	nucleotide-excision repair, DNA gap filling	1/899	23/17913	0.694260203485938	0.933050337168999	0.850407781791867	RFC4	1
GO:0006884	GO:0006884	cell volume homeostasis	1/899	23/17913	0.694260203485938	0.933050337168999	0.850407781791867	KCNN4	1
GO:0009310	GO:0009310	amine catabolic process	1/899	23/17913	0.694260203485938	0.933050337168999	0.850407781791867	SMOX	1
GO:0009404	GO:0009404	toxin metabolic process	1/899	23/17913	0.694260203485938	0.933050337168999	0.850407781791867	AKR7A3	1
GO:0009648	GO:0009648	photoperiodism	1/899	23/17913	0.694260203485938	0.933050337168999	0.850407781791867	NMU	1
GO:0019585	GO:0019585	glucuronate metabolic process	1/899	23/17913	0.694260203485938	0.933050337168999	0.850407781791867	SORD	1
GO:0021801	GO:0021801	cerebral cortex radial glia guided migration	1/899	23/17913	0.694260203485938	0.933050337168999	0.850407781791867	ADGRG1	1
GO:0021895	GO:0021895	cerebral cortex neuron differentiation	1/899	23/17913	0.694260203485938	0.933050337168999	0.850407781791867	RAC3	1
GO:0022030	GO:0022030	telencephalon glial cell migration	1/899	23/17913	0.694260203485938	0.933050337168999	0.850407781791867	ADGRG1	1
GO:0031579	GO:0031579	membrane raft organization	1/899	23/17913	0.694260203485938	0.933050337168999	0.850407781791867	FA2H	1
GO:0042430	GO:0042430	indole-containing compound metabolic process	1/899	23/17913	0.694260203485938	0.933050337168999	0.850407781791867	SRD5A1	1
GO:0045603	GO:0045603	positive regulation of endothelial cell differentiation	1/899	23/17913	0.694260203485938	0.933050337168999	0.850407781791867	PROC	1
GO:0045717	GO:0045717	negative regulation of fatty acid biosynthetic process	1/899	23/17913	0.694260203485938	0.933050337168999	0.850407781791867	CEACAM1	1
GO:0050857	GO:0050857	positive regulation of antigen receptor-mediated signaling pathway	1/899	23/17913	0.694260203485938	0.933050337168999	0.850407781791867	KCNN4	1
GO:0051004	GO:0051004	regulation of lipoprotein lipase activity	1/899	23/17913	0.694260203485938	0.933050337168999	0.850407781791867	ANGPTL4	1
GO:0051125	GO:0051125	regulation of actin nucleation	1/899	23/17913	0.694260203485938	0.933050337168999	0.850407781791867	VIL1	1
GO:0051570	GO:0051570	regulation of histone H3-K9 methylation	1/899	23/17913	0.694260203485938	0.933050337168999	0.850407781791867	DNMT3B	1
GO:0051882	GO:0051882	mitochondrial depolarization	1/899	23/17913	0.694260203485938	0.933050337168999	0.850407781791867	GCLC	1
GO:0051953	GO:0051953	negative regulation of amine transport	1/899	23/17913	0.694260203485938	0.933050337168999	0.850407781791867	STK39	1
GO:0070841	GO:0070841	inclusion body assembly	1/899	23/17913	0.694260203485938	0.933050337168999	0.850407781791867	UBD	1
GO:0071526	GO:0071526	semaphorin-plexin signaling pathway	1/899	23/17913	0.694260203485938	0.933050337168999	0.850407781791867	PLXNB3	1
GO:0072170	GO:0072170	metanephric tubule development	1/899	23/17913	0.694260203485938	0.933050337168999	0.850407781791867	LGR4	1
GO:0072215	GO:0072215	regulation of metanephros development	1/899	23/17913	0.694260203485938	0.933050337168999	0.850407781791867	BASP1	1
GO:0072243	GO:0072243	metanephric nephron epithelium development	1/899	23/17913	0.694260203485938	0.933050337168999	0.850407781791867	LGR4	1
GO:0090140	GO:0090140	regulation of mitochondrial fission	1/899	23/17913	0.694260203485938	0.933050337168999	0.850407781791867	MYO19	1
GO:1900746	GO:1900746	regulation of vascular endothelial growth factor signaling pathway	1/899	23/17913	0.694260203485938	0.933050337168999	0.850407781791867	XDH	1
GO:1902254	GO:1902254	negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator	1/899	23/17913	0.694260203485938	0.933050337168999	0.850407781791867	MIF	1
GO:1903861	GO:1903861	positive regulation of dendrite extension	1/899	23/17913	0.694260203485938	0.933050337168999	0.850407781791867	RASAL1	1
GO:2000726	GO:2000726	negative regulation of cardiac muscle cell differentiation	1/899	23/17913	0.694260203485938	0.933050337168999	0.850407781791867	PAK1	1
GO:0032388	GO:0032388	positive regulation of intracellular transport	9/899	203/17913	0.69540495425732	0.934330078352927	0.851574173162341	SPAG5/GTSE1/ECT2/PAK1/MICALL2/CDH3/TRIM46/SFN/CEMIP	9
GO:0002698	GO:0002698	negative regulation of immune effector process	5/899	116/17913	0.697855881072551	0.936911550868243	0.853926998329489	FOXP3/CEACAM1/TSPAN6/IL2RA/IL20RB	5
GO:0001960	GO:0001960	negative regulation of cytokine-mediated signaling pathway	3/899	71/17913	0.698484646824913	0.936911550868243	0.853926998329489	TRAIP/MMP12/IL36RN	3
GO:0034121	GO:0034121	regulation of toll-like receptor signaling pathway	3/899	71/17913	0.698484646824913	0.936911550868243	0.853926998329489	LGR4/SMPDL3B/IRF7	3
GO:0051952	GO:0051952	regulation of amine transport	3/899	71/17913	0.698484646824913	0.936911550868243	0.853926998329489	STX1A/STK39/AGT	3
GO:1901879	GO:1901879	regulation of protein depolymerization	3/899	71/17913	0.698484646824913	0.936911550868243	0.853926998329489	SPTBN2/VIL1/SPTB	3
GO:1903036	GO:1903036	positive regulation of response to wounding	3/899	71/17913	0.698484646824913	0.936911550868243	0.853926998329489	MDK/F12/CCN4	3
GO:0030336	GO:0030336	negative regulation of cell migration	15/899	332/17913	0.699285971259463	0.937727222581423	0.854670423999727	TIMP1/GREM1/MARVELD3/COL3A1/CXCL13/PLXNB3/SULF1/IDH2/IGFBP3/THY1/ADGRG1/MIF/KRT16/PIP5KL1/PFN2	15
GO:0015748	GO:0015748	organophosphate ester transport	4/899	94/17913	0.7006886231162	0.937914559259719	0.854841167809242	KCNN4/ABCA12/ATP10B/ABCA4	4
GO:0032231	GO:0032231	regulation of actin filament bundle assembly	4/899	94/17913	0.7006886231162	0.937914559259719	0.854841167809242	PAK1/LIMK1/VIL1/PFN2	4
