ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:1904892	GO:1904892	regulation of STAT cascade	9/1389	129/17913	0.677453899846882	0.843252240359952	0.568442027069982	PECAM1/CAV1/GHR/ERBB4/IL7R/SOCS2/IL6/SOCS3/PTPRC	9
GO:0010662	GO:0010662	regulation of striated muscle cell apoptotic process	4/1389	59/17913	0.681077385973985	0.847370500329714	0.57121817391332	CXCR2/HSPB6/MYOCD/NUPR1	4
GO:0070059	GO:0070059	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	4/1389	59/17913	0.681077385973985	0.847370500329714	0.57121817391332	WFS1/PPP1R15A/LRRK2/DAB2IP	4
GO:1900407	GO:1900407	regulation of cellular response to oxidative stress	6/1389	88/17913	0.686698267172416	0.852621340844314	0.574757800946705	CD36/FBLN5/TLR4/LRRK2/NR4A3/RGN	6
GO:1904894	GO:1904894	positive regulation of STAT cascade	6/1389	88/17913	0.686698267172416	0.852621340844314	0.574757800946705	PECAM1/GHR/ERBB4/IL7R/IL6/SOCS3	6
GO:0043467	GO:0043467	regulation of generation of precursor metabolites and energy	10/1389	144/17913	0.68738498346543	0.852621340844314	0.574757800946705	GPD1/C1QTNF2/INPP5K/SNCA/SORBS1/FBP1/CBFA2T3/P2RX7/NUPR1/PRDM16	10
GO:0006471	GO:0006471	protein ADP-ribosylation	2/1389	30/17913	0.687516074693083	0.852621340844314	0.574757800946705	ART4/KAT2B	2
GO:0006739	GO:0006739	NADP metabolic process	2/1389	30/17913	0.687516074693083	0.852621340844314	0.574757800946705	FMO2/KCNAB2	2
GO:0007094	GO:0007094	mitotic spindle assembly checkpoint	2/1389	30/17913	0.687516074693083	0.852621340844314	0.574757800946705	DUSP1/USP44	2
GO:0031577	GO:0031577	spindle checkpoint	2/1389	30/17913	0.687516074693083	0.852621340844314	0.574757800946705	DUSP1/USP44	2
GO:0032728	GO:0032728	positive regulation of interferon-beta production	2/1389	30/17913	0.687516074693083	0.852621340844314	0.574757800946705	TLR4/TLR8	2
GO:0038111	GO:0038111	interleukin-7-mediated signaling pathway	2/1389	30/17913	0.687516074693083	0.852621340844314	0.574757800946705	IL7R/SOCS2	2
GO:0045197	GO:0045197	establishment or maintenance of epithelial cell apical/basal polarity	2/1389	30/17913	0.687516074693083	0.852621340844314	0.574757800946705	FOXF1/WNT11	2
GO:0045879	GO:0045879	negative regulation of smoothened signaling pathway	2/1389	30/17913	0.687516074693083	0.852621340844314	0.574757800946705	HHIP/GPC3	2
GO:0071173	GO:0071173	spindle assembly checkpoint	2/1389	30/17913	0.687516074693083	0.852621340844314	0.574757800946705	DUSP1/USP44	2
GO:0071174	GO:0071174	mitotic spindle checkpoint	2/1389	30/17913	0.687516074693083	0.852621340844314	0.574757800946705	DUSP1/USP44	2
GO:2000142	GO:2000142	regulation of DNA-templated transcription, initiation	2/1389	30/17913	0.687516074693083	0.852621340844314	0.574757800946705	MITF/JUN	2
GO:0005978	GO:0005978	glycogen biosynthetic process	3/1389	45/17913	0.688680303270914	0.852962226618859	0.57498759434826	C1QTNF2/INPP5K/SORBS1	3
GO:0009250	GO:0009250	glucan biosynthetic process	3/1389	45/17913	0.688680303270914	0.852962226618859	0.57498759434826	C1QTNF2/INPP5K/SORBS1	3
GO:0018208	GO:0018208	peptidyl-proline modification	3/1389	45/17913	0.688680303270914	0.852962226618859	0.57498759434826	P3H2/PPIL6/FKBP1B	3
GO:0030199	GO:0030199	collagen fibril organization	3/1389	45/17913	0.688680303270914	0.852962226618859	0.57498759434826	TNXB/DDR2/TGFB2	3
GO:0002244	GO:0002244	hematopoietic progenitor cell differentiation	11/1389	158/17913	0.688742032086776	0.852962226618859	0.57498759434826	TAL1/LMO2/EML1/ACE/HYAL2/GATA2/SPI1/JAM3/KCNAB2/FSTL3/PTPRC	11
GO:0009408	GO:0009408	response to heat	11/1389	158/17913	0.688742032086776	0.852962226618859	0.57498759434826	CPB2/TRPV2/CRYAB/CD34/HSPB8/STAC/NOS1/SCARA5/DNAJB4/IL1A/CXCL12	11
GO:0051783	GO:0051783	regulation of nuclear division	12/1389	172/17913	0.690324076686533	0.854724771433555	0.576175737704796	RGCC/CAV2/EDN3/TOM1L2/EDN1/PDGFB/DUSP1/HECW2/IL1A/CDKN1C/IL1B/USP44	12
GO:0051052	GO:0051052	regulation of DNA metabolic process	29/1389	403/17913	0.691127237407219	0.855522352079191	0.576713392201585	RGCC/ACVRL1/ANKRD1/FGF10/DACH1/FGF2/ZNF365/FGFR4/GPER1/KLF4/BMPR2/ANXA3/PRKCQ/IL7R/RADX/APBB1/SPI1/PDGFB/TNFSF13/PPARG/DUSP1/IL6/ID3/GJA1/TFRC/JUN/RGN/AXIN2/PTPRC	29
GO:0010659	GO:0010659	cardiac muscle cell apoptotic process	4/1389	60/17913	0.693892599655651	0.858353121551048	0.578621633009891	CXCR2/HSPB6/MYOCD/NUPR1	4
GO:0046794	GO:0046794	transport of virus	4/1389	60/17913	0.693892599655651	0.858353121551048	0.578621633009891	CAV1/CLEC4M/CAV2/MVB12B	4
GO:0046824	GO:0046824	positive regulation of nucleocytoplasmic transport	4/1389	60/17913	0.693892599655651	0.858353121551048	0.578621633009891	GAS6/HYAL2/PIK3R1/IL1B	4
GO:1900180	GO:1900180	regulation of protein localization to nucleus	8/1389	117/17913	0.69495905660551	0.85881929512516	0.578935883762811	CD36/CLDN18/ANGPT1/AGTR2/HYAL2/PKIG/PIK3R1/PKIA	8
GO:0007034	GO:0007034	vacuolar transport	7/1389	103/17913	0.695560529318958	0.85881929512516	0.578935883762811	ADRB2/DENND3/LRRK2/PCSK9/RILP/LRP1/CLU	7
GO:0048524	GO:0048524	positive regulation of viral process	7/1389	103/17913	0.695560529318958	0.85881929512516	0.578935883762811	CAV2/ADARB1/STOM/JUN/CD4/CD74/TMPRSS2	7
GO:0019319	GO:0019319	hexose biosynthetic process	6/1389	89/17913	0.6972087773716	0.85881929512516	0.578935883762811	GPD1/LEPR/RBP4/KAT2B/FBP1/ATF3	6
GO:0071478	GO:0071478	cellular response to radiation	12/1389	173/17913	0.697914755368813	0.85881929512516	0.578935883762811	RS1/MME/CRYAB/MFAP4/HYAL2/HYAL1/CARD16/CRY2/AQP1/PIK3R1/EGR1/PTN	12
GO:0051188	GO:0051188	cofactor biosynthetic process	22/1389	310/17913	0.699420257606534	0.85881929512516	0.578935883762811	GPD1/ALAS2/CYP1A2/DUOX1/PDK4/SNCA/DUOXA1/MOCS1/ACACB/HK3/FBP1/SCD5/MAOB/KMO/PTGIS/CBFA2T3/CYBB/HACD1/ACSL4/P2RX7/SCD/NUPR1	22
GO:0006110	GO:0006110	regulation of glycolytic process	5/1389	75/17913	0.700462056496974	0.85881929512516	0.578935883762811	GPD1/FBP1/CBFA2T3/P2RX7/NUPR1	5
GO:0048194	GO:0048194	Golgi vesicle budding	5/1389	75/17913	0.700462056496974	0.85881929512516	0.578935883762811	GRIA1/F8/INSIG1/FOLR1/SERPINA1	5
GO:0090068	GO:0090068	positive regulation of cell cycle process	20/1389	283/17913	0.700467655014012	0.85881929512516	0.578935883762811	RGCC/FGF10/PRKCE/KCNA5/EDN3/ADAMTS1/GATA6/HYAL1/EDN1/PDGFB/CCND2/CCN2/DAB2IP/RDX/IL1A/PLAGL1/BTG2/ID2/IL1B/AIF1	20
GO:0002467	GO:0002467	germinal center formation	1/1389	15/17913	0.702156040847726	0.85881929512516	0.578935883762811	UNC13D	1
GO:0002716	GO:0002716	negative regulation of natural killer cell mediated immunity	1/1389	15/17913	0.702156040847726	0.85881929512516	0.578935883762811	HLA-E	1
GO:0003417	GO:0003417	growth plate cartilage development	1/1389	15/17913	0.702156040847726	0.85881929512516	0.578935883762811	TGFBR2	1
GO:0006474	GO:0006474	N-terminal protein amino acid acetylation	1/1389	15/17913	0.702156040847726	0.85881929512516	0.578935883762811	KAT2B	1
GO:0006534	GO:0006534	cysteine metabolic process	1/1389	15/17913	0.702156040847726	0.85881929512516	0.578935883762811	CDO1	1
GO:0006577	GO:0006577	amino-acid betaine metabolic process	1/1389	15/17913	0.702156040847726	0.85881929512516	0.578935883762811	ACADL	1
GO:0007351	GO:0007351	tripartite regional subdivision	1/1389	15/17913	0.702156040847726	0.85881929512516	0.578935883762811	TBX3	1
GO:0008595	GO:0008595	anterior/posterior axis specification, embryo	1/1389	15/17913	0.702156040847726	0.85881929512516	0.578935883762811	TBX3	1
GO:0009200	GO:0009200	deoxyribonucleoside triphosphate metabolic process	1/1389	15/17913	0.702156040847726	0.85881929512516	0.578935883762811	SAMHD1	1
GO:0009415	GO:0009415	response to water	1/1389	15/17913	0.702156040847726	0.85881929512516	0.578935883762811	MAPK10	1
GO:0010819	GO:0010819	regulation of T cell chemotaxis	1/1389	15/17913	0.702156040847726	0.85881929512516	0.578935883762811	CCL21	1
GO:0014733	GO:0014733	regulation of skeletal muscle adaptation	1/1389	15/17913	0.702156040847726	0.85881929512516	0.578935883762811	TNNC1	1
GO:0018298	GO:0018298	protein-chromophore linkage	1/1389	15/17913	0.702156040847726	0.85881929512516	0.578935883762811	CRY2	1
GO:0021542	GO:0021542	dentate gyrus development	1/1389	15/17913	0.702156040847726	0.85881929512516	0.578935883762811	BTG2	1
GO:0031268	GO:0031268	pseudopodium organization	1/1389	15/17913	0.702156040847726	0.85881929512516	0.578935883762811	CCL21	1
GO:0032105	GO:0032105	negative regulation of response to extracellular stimulus	1/1389	15/17913	0.702156040847726	0.85881929512516	0.578935883762811	KANK2	1
GO:0032108	GO:0032108	negative regulation of response to nutrient levels	1/1389	15/17913	0.702156040847726	0.85881929512516	0.578935883762811	KANK2	1
GO:0032274	GO:0032274	gonadotropin secretion	1/1389	15/17913	0.702156040847726	0.85881929512516	0.578935883762811	TBX3	1
GO:0032486	GO:0032486	Rap protein signal transduction	1/1389	15/17913	0.702156040847726	0.85881929512516	0.578935883762811	RDX	1
GO:0033599	GO:0033599	regulation of mammary gland epithelial cell proliferation	1/1389	15/17913	0.702156040847726	0.85881929512516	0.578935883762811	HOXA5	1
GO:0034356	GO:0034356	NAD biosynthesis via nicotinamide riboside salvage pathway	1/1389	15/17913	0.702156040847726	0.85881929512516	0.578935883762811	PTGIS	1
GO:0035635	GO:0035635	entry of bacterium into host cell	1/1389	15/17913	0.702156040847726	0.85881929512516	0.578935883762811	CAV1	1
GO:0042754	GO:0042754	negative regulation of circadian rhythm	1/1389	15/17913	0.702156040847726	0.85881929512516	0.578935883762811	CRY2	1
GO:0043162	GO:0043162	ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	1/1389	15/17913	0.702156040847726	0.85881929512516	0.578935883762811	MVB12B	1
GO:0045091	GO:0045091	regulation of single stranded viral RNA replication via double stranded DNA intermediate	1/1389	15/17913	0.702156040847726	0.85881929512516	0.578935883762811	INPP5K	1
GO:0046931	GO:0046931	pore complex assembly	1/1389	15/17913	0.702156040847726	0.85881929512516	0.578935883762811	P2RX7	1
GO:0048521	GO:0048521	negative regulation of behavior	1/1389	15/17913	0.702156040847726	0.85881929512516	0.578935883762811	RETN	1
GO:0050961	GO:0050961	detection of temperature stimulus involved in sensory perception	1/1389	15/17913	0.702156040847726	0.85881929512516	0.578935883762811	CXCL12	1
GO:0050965	GO:0050965	detection of temperature stimulus involved in sensory perception of pain	1/1389	15/17913	0.702156040847726	0.85881929512516	0.578935883762811	CXCL12	1
GO:0051044	GO:0051044	positive regulation of membrane protein ectodomain proteolysis	1/1389	15/17913	0.702156040847726	0.85881929512516	0.578935883762811	IL1B	1
GO:0061158	GO:0061158	3'-UTR-mediated mRNA destabilization	1/1389	15/17913	0.702156040847726	0.85881929512516	0.578935883762811	ZFP36	1
GO:0070935	GO:0070935	3'-UTR-mediated mRNA stabilization	1/1389	15/17913	0.702156040847726	0.85881929512516	0.578935883762811	ZFP36	1
GO:0072075	GO:0072075	metanephric mesenchyme development	1/1389	15/17913	0.702156040847726	0.85881929512516	0.578935883762811	TCF21	1
GO:0090136	GO:0090136	epithelial cell-cell adhesion	1/1389	15/17913	0.702156040847726	0.85881929512516	0.578935883762811	IHH	1
GO:0097107	GO:0097107	postsynaptic density assembly	1/1389	15/17913	0.702156040847726	0.85881929512516	0.578935883762811	SHANK3	1
GO:1900037	GO:1900037	regulation of cellular response to hypoxia	1/1389	15/17913	0.702156040847726	0.85881929512516	0.578935883762811	CD34	1
GO:1902188	GO:1902188	positive regulation of viral release from host cell	1/1389	15/17913	0.702156040847726	0.85881929512516	0.578935883762811	CAV2	1
GO:1902514	GO:1902514	regulation of calcium ion transmembrane transport via high voltage-gated calcium channel	1/1389	15/17913	0.702156040847726	0.85881929512516	0.578935883762811	NOS1	1
GO:1904294	GO:1904294	positive regulation of ERAD pathway	1/1389	15/17913	0.702156040847726	0.85881929512516	0.578935883762811	CAV1	1
GO:0006111	GO:0006111	regulation of gluconeogenesis	3/1389	46/17913	0.703047573875921	0.85881929512516	0.578935883762811	LEPR/KAT2B/FBP1	3
GO:0010799	GO:0010799	regulation of peptidyl-threonine phosphorylation	3/1389	46/17913	0.703047573875921	0.85881929512516	0.578935883762811	INPP5K/SMAD7/TRPC6	3
GO:0014075	GO:0014075	response to amine	3/1389	46/17913	0.703047573875921	0.85881929512516	0.578935883762811	RGS9/PDE1B/ICAM1	3
GO:0032369	GO:0032369	negative regulation of lipid transport	3/1389	46/17913	0.703047573875921	0.85881929512516	0.578935883762811	AGTR2/PCSK9/APOC1	3
GO:1902099	GO:1902099	regulation of metaphase/anaphase transition of cell cycle	3/1389	46/17913	0.703047573875921	0.85881929512516	0.578935883762811	DUSP1/HECW2/USP44	3
GO:1990089	GO:1990089	response to nerve growth factor	3/1389	46/17913	0.703047573875921	0.85881929512516	0.578935883762811	SH3GL2/PTN/ID1	3
GO:1990928	GO:1990928	response to amino acid starvation	3/1389	46/17913	0.703047573875921	0.85881929512516	0.578935883762811	SESN1/ATF3/PRKD1	3
GO:0006140	GO:0006140	regulation of nucleotide metabolic process	9/1389	132/17913	0.70365058071263	0.859360820430019	0.579300929626042	GPD1/PDK4/PID1/SNCA/FBP1/GUCA2A/CBFA2T3/P2RX7/NUPR1	9
GO:0030431	GO:0030431	sleep	2/1389	31/17913	0.704891623833928	0.859462303982164	0.579369340373544	PTGDS/FOS	2
GO:0045742	GO:0045742	positive regulation of epidermal growth factor receptor signaling pathway	2/1389	31/17913	0.704891623833928	0.859462303982164	0.579369340373544	GPER1/NCF1	2
GO:0099084	GO:0099084	postsynaptic specialization organization	2/1389	31/17913	0.704891623833928	0.859462303982164	0.579369340373544	SHANK3/LRRC4	2
GO:1901976	GO:1901976	regulation of cell cycle checkpoint	2/1389	31/17913	0.704891623833928	0.859462303982164	0.579369340373544	DUSP1/USP44	2
GO:1902253	GO:1902253	regulation of intrinsic apoptotic signaling pathway by p53 class mediator	2/1389	31/17913	0.704891623833928	0.859462303982164	0.579369340373544	CD44/CD74	2
GO:1903205	GO:1903205	regulation of hydrogen peroxide-induced cell death	2/1389	31/17913	0.704891623833928	0.859462303982164	0.579369340373544	LRRK2/NR4A3	2
GO:1903432	GO:1903432	regulation of TORC1 signaling	2/1389	31/17913	0.704891623833928	0.859462303982164	0.579369340373544	SPAAR/SESN1	2
GO:0009150	GO:0009150	purine ribonucleotide metabolic process	36/1389	500/17913	0.705011449503303	0.859462303982164	0.579369340373544	GPD1/NPR1/SULT1C4/GUCY1A2/ADCY4/ATP1A2/GIMAP7/PDE5A/PDE2A/PDE8B/PDK4/PID1/SNCA/SLC25A25/LRRK2/MOCS1/ACACB/PAPSS2/HK3/HSD17B4/FBP1/SCD5/AK1/FAR2/SULT1A1/ADCY9/RORA/CBFA2T3/HACD1/ACSL4/P2RX7/MAGI3/SCD/SULT1A2/NUPR1/SULT2B1	36
GO:0010803	GO:0010803	regulation of tumor necrosis factor-mediated signaling pathway	4/1389	61/17913	0.706335794454678	0.860315931988698	0.579944776774627	GAS6/CARD16/APOA1/CASP1	4
GO:0046888	GO:0046888	negative regulation of hormone secretion	4/1389	61/17913	0.706335794454678	0.860315931988698	0.579944776774627	EDN1/RAB11FIP1/FKBP1B/IL1B	4
GO:0051453	GO:0051453	regulation of intracellular pH	4/1389	61/17913	0.706335794454678	0.860315931988698	0.579944776774627	SLC11A1/LRRK2/CA2/CFTR	4
GO:0046390	GO:0046390	ribose phosphate biosynthetic process	20/1389	284/17913	0.706351196343815	0.860315931988698	0.579944776774627	GPD1/NPR1/GUCY1A2/ADCY4/PDK4/PID1/SNCA/ACACB/PAPSS2/HK3/FBP1/SCD5/AK1/ADCY9/CBFA2T3/HACD1/ACSL4/P2RX7/SCD/NUPR1	20
GO:0030901	GO:0030901	midbrain development	6/1389	90/17913	0.707480838008441	0.861301898036972	0.580609423142912	WNT3A/CXCR2/FGFR2/NDRG2/MAOB/WNT2	6
GO:2001169	GO:2001169	regulation of ATP biosynthetic process	6/1389	90/17913	0.707480838008441	0.861301898036972	0.580609423142912	GPD1/PID1/FBP1/CBFA2T3/P2RX7/NUPR1	6
GO:0031397	GO:0031397	negative regulation of protein ubiquitination	5/1389	76/17913	0.711535758028239	0.866042504851833	0.583805098195291	CAV1/PRKCE/ARRB1/SMAD7/USP44	5
GO:0002204	GO:0002204	somatic recombination of immunoglobulin genes involved in immune response	3/1389	47/17913	0.716902727606124	0.87035712824188	0.58671361494567	TNFSF13/TFRC/PTPRC	3
GO:0002208	GO:0002208	somatic diversification of immunoglobulins involved in immune response	3/1389	47/17913	0.716902727606124	0.87035712824188	0.58671361494567	TNFSF13/TFRC/PTPRC	3
GO:0002832	GO:0002832	negative regulation of response to biotic stimulus	3/1389	47/17913	0.716902727606124	0.87035712824188	0.58671361494567	SIGLEC11/CARD16/LILRA2	3
GO:0007091	GO:0007091	metaphase/anaphase transition of mitotic cell cycle	3/1389	47/17913	0.716902727606124	0.87035712824188	0.58671361494567	DUSP1/HECW2/USP44	3
GO:0010965	GO:0010965	regulation of mitotic sister chromatid separation	3/1389	47/17913	0.716902727606124	0.87035712824188	0.58671361494567	DUSP1/HECW2/USP44	3
GO:0044764	GO:0044764	multi-organism cellular process	3/1389	47/17913	0.716902727606124	0.87035712824188	0.58671361494567	GAS6/HYAL2/CD4	3
GO:0045190	GO:0045190	isotype switching	3/1389	47/17913	0.716902727606124	0.87035712824188	0.58671361494567	TNFSF13/TFRC/PTPRC	3
GO:0048512	GO:0048512	circadian behavior	3/1389	47/17913	0.716902727606124	0.87035712824188	0.58671361494567	PTGDS/EGR1/ID2	3
GO:0048641	GO:0048641	regulation of skeletal muscle tissue development	3/1389	47/17913	0.716902727606124	0.87035712824188	0.58671361494567	WNT3A/SOX17/MYOCD	3
GO:0051438	GO:0051438	regulation of ubiquitin-protein transferase activity	3/1389	47/17913	0.716902727606124	0.87035712824188	0.58671361494567	SMAD7/ARRDC4/USP44	3
GO:0010658	GO:0010658	striated muscle cell apoptotic process	4/1389	62/17913	0.718407297516336	0.87035712824188	0.58671361494567	CXCR2/HSPB6/MYOCD/NUPR1	4
GO:2001244	GO:2001244	positive regulation of intrinsic apoptotic signaling pathway	4/1389	62/17913	0.718407297516336	0.87035712824188	0.58671361494567	CAV1/IL20RA/NUPR1/S100A8	4
GO:0000289	GO:0000289	nuclear-transcribed mRNA poly(A) tail shortening	2/1389	32/17913	0.72145371639521	0.87035712824188	0.58671361494567	ZFP36/BTG2	2
GO:0003299	GO:0003299	muscle hypertrophy in response to stress	2/1389	32/17913	0.72145371639521	0.87035712824188	0.58671361494567	GATA6/KLF15	2
GO:0014887	GO:0014887	cardiac muscle adaptation	2/1389	32/17913	0.72145371639521	0.87035712824188	0.58671361494567	GATA6/KLF15	2
GO:0014898	GO:0014898	cardiac muscle hypertrophy in response to stress	2/1389	32/17913	0.72145371639521	0.87035712824188	0.58671361494567	GATA6/KLF15	2
GO:0015804	GO:0015804	neutral amino acid transport	2/1389	32/17913	0.72145371639521	0.87035712824188	0.58671361494567	SLC1A1/SLC6A20	2
GO:0031111	GO:0031111	negative regulation of microtubule polymerization or depolymerization	2/1389	32/17913	0.72145371639521	0.87035712824188	0.58671361494567	SNCA/MID1IP1	2
GO:0045841	GO:0045841	negative regulation of mitotic metaphase/anaphase transition	2/1389	32/17913	0.72145371639521	0.87035712824188	0.58671361494567	DUSP1/USP44	2
GO:0061462	GO:0061462	protein localization to lysosome	2/1389	32/17913	0.72145371639521	0.87035712824188	0.58671361494567	RNF128/CLU	2
GO:1902235	GO:1902235	regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	2/1389	32/17913	0.72145371639521	0.87035712824188	0.58671361494567	WFS1/LRRK2	2
GO:2000816	GO:2000816	negative regulation of mitotic sister chromatid separation	2/1389	32/17913	0.72145371639521	0.87035712824188	0.58671361494567	DUSP1/USP44	2
